feed.count,offset.min.cent,age,sex.m,dominant,groupsize,focal.id,group.id,season.id,focal.by.season
15,-0.63674541,27,0,0,22,1355,35,2005_2006,1355_2005_2006
14,-0.63674541,17,0,0,22,1360,35,2005_2006,1360_2005_2006
4,-0.684885769,6,0,0,22,1364,35,2005_2006,1364_2005_2006
2,-0.684885769,6,0,0,22,1365,35,2005_2006,1365_2005_2006
2,-0.63674541,6,0,0,22,1366,35,2005_2006,1366_2005_2006
4,-0.63674541,6,0,0,22,1367,35,2005_2006,1367_2005_2006
1,-0.684885769,55,1,0,22,1413,35,2005_2006,1413_2005_2006
2,-0.63674541,50,1,0,22,1417,35,2005_2006,1417_2005_2006
5,-0.684885769,44,1,0,22,1419,35,2005_2006,1419_2005_2006
1,-0.63674541,20,1,0,22,1429,35,2005_2006,1429_2005_2006
9,-0.684885769,17,1,0,22,1430,35,2005_2006,1430_2005_2006
3,-0.63674541,17,1,0,22,1431,35,2005_2006,1431_2005_2006
0,-0.63674541,14,1,0,22,1433,35,2005_2006,1433_2005_2006
8,-0.63674541,14,1,0,22,1434,35,2005_2006,1434_2005_2006
0,-0.63674541,14,1,0,22,1435,35,2005_2006,1435_2005_2006
8,-0.63674541,8,1,0,22,1436,35,2005_2006,1436_2005_2006
14,-0.63674541,8,1,0,22,1437,35,2005_2006,1437_2005_2006
3,-0.63674541,8,1,0,22,1438,35,2005_2006,1438_2005_2006
8,-0.684885769,6,1,0,22,1439,35,2005_2006,1439_2005_2006
0,-5.328606143,68,1,0,5.44,96,10,2001_2002,96_2001_2002
13,-2.636245157,46,1,0,5.44,1385,10,2001_2002,1385_2001_2002
13,-2.636245157,20,1,1,5.44,1403,10,2001_2002,1403_2001_2002
14,-2.636245157,13,1,0,5.44,1409,10,2001_2002,1409_2001_2002
7,-2.636245157,39,0,0,5.44,1469,10,2001_2002,1469_2001_2002
11,-2.636245157,23,0,1,5.44,1478,10,2001_2002,1478_2001_2002
10,-0.246348172,78,1,1,7.96,96,10,2002_2003,96_2002_2003
25,-0.246348172,10,1,0,7.96,827,10,2002_2003,827_2002_2003
26,-0.246348172,10,1,0,7.96,828,10,2002_2003,828_2002_2003
19,-0.246348172,10,1,0,7.96,829,10,2002_2003,829_2002_2003
12,-0.194714657,55,1,0,7.96,1385,10,2002_2003,1385_2002_2003
0,-0.649624563,29,1,0,7.96,1403,10,2002_2003,1403_2002_2003
21,-0.400843702,22,1,0,7.96,1409,10,2002_2003,1409_2002_2003
11,-0.246348172,49,0,1,7.96,1469,10,2002_2003,1469_2002_2003
3,-0.754906213,80,1,1,8.05,96,10,2002_2003,96_2002_2003
7,-0.955780393,12,1,0,8.05,827,10,2002_2003,827_2002_2003
22,-0.955780393,12,1,0,8.05,828,10,2002_2003,828_2002_2003
16,-0.754906213,12,1,0,8.05,829,10,2002_2003,829_2002_2003
4,-0.955780393,58,1,1,8.05,1385,10,2002_2003,1385_2002_2003
0,-1.247188932,32,1,0,8.05,1403,10,2002_2003,1403_2002_2003
10,-0.955780393,25,1,0,8.05,1409,10,2002_2003,1409_2002_2003
5,-0.955780393,51,0,1,8.05,1469,10,2002_2003,1469_2002_2003
32,-0.648629739,93,1,0,4.57,96,10,2003_2004,96_2003_2004
70,0.072825336,15,0,0,4.57,811,10,2003_2004,811_2003_2004
71,0.072825336,13,0,0,4.57,813,10,2003_2004,813_2003_2004
76,0.072825336,70,1,1,4.57,1385,10,2003_2004,1385_2003_2004
16,0.072825336,64,0,1,4.57,1469,10,2003_2004,1469_2003_2004
67,0.494671971,95,1,0,4.97,96,10,2003_2004,96_2003_2004
59,0.494671971,18,0,0,4.97,811,10,2003_2004,811_2003_2004
69,0.494671971,15,0,0,4.97,813,10,2003_2004,813_2003_2004
53,0.494671971,73,1,1,4.97,1385,10,2003_2004,1385_2003_2004
59,0.494671971,66,0,1,4.97,1469,10,2003_2004,1469_2003_2004
13,0.420223329,59,1,0,19.19,957,36,2000_2001,957_2000_2001
7,0.420223329,29,0,1,19.19,1469,36,2000_2001,1469_2000_2001
4,0.420223329,26,0,0,19.19,1471,36,2000_2001,1471_2000_2001
8,0.318081536,26,0,0,19.19,1472,36,2000_2001,1472_2000_2001
8,0.420223329,19,0,0,19.19,1473,36,2000_2001,1473_2000_2001
17,0.420223329,19,0,0,19.19,1474,36,2000_2001,1474_2000_2001
8,0.318081536,16,0,0,19.19,1476,36,2000_2001,1476_2000_2001
20,0.318081536,13,0,0,19.19,1478,36,2000_2001,1478_2000_2001
15,0.420223329,11,0,0,19.19,1480,36,2000_2001,1480_2000_2001
7,0.420223329,26,1,0,19.19,1525,36,2000_2001,1525_2000_2001
11,0.318081536,19,1,0,19.19,1527,36,2000_2001,1527_2000_2001
7,0.318081536,16,1,0,19.19,1528,36,2000_2001,1528_2000_2001
11,0.318081536,16,1,0,19.19,1529,36,2000_2001,1529_2000_2001
5,0.420223329,13,1,0,19.19,1530,36,2000_2001,1530_2000_2001
7,0.420223329,13,1,0,19.19,1531,36,2000_2001,1531_2000_2001
3,0.318081536,13,1,0,19.19,1532,36,2000_2001,1532_2000_2001
9,0.318081536,11,1,0,19.19,1533,36,2000_2001,1533_2000_2001
10,0.420223329,11,1,0,19.19,1534,36,2000_2001,1534_2000_2001
1,-3.217294432,36,1,1,12.73,1391,36,2001_2002,1391_2001_2002
12,-3.217294432,36,1,0,12.73,1392,36,2001_2002,1392_2001_2002
13,-3.217294432,33,1,0,12.73,1394,36,2001_2002,1394_2001_2002
9,-3.217294432,33,1,0,12.73,1395,36,2001_2002,1395_2001_2002
15,-3.217294432,23,1,0,12.73,1402,36,2001_2002,1402_2001_2002
19,-3.217294432,16,1,0,12.73,1406,36,2001_2002,1406_2001_2002
10,-3.217294432,29,0,1,12.73,1474,36,2001_2002,1474_2001_2002
7,-3.217294432,21,0,0,12.73,1480,36,2001_2002,1480_2001_2002
15,-3.217294432,15,0,0,12.73,1481,36,2001_2002,1481_2001_2002
16,-3.217294432,14,0,0,12.73,1482,36,2001_2002,1482_2001_2002
11,-3.217294432,11,0,0,12.73,1483,36,2001_2002,1483_2001_2002
2,-3.217294432,11,0,0,12.73,1484,36,2001_2002,1484_2001_2002
19,-3.217294432,11,1,0,12.73,1537,36,2001_2002,1537_2001_2002
2,0.152329394,45,1,1,13.9,1391,36,2002_2003,1391_2002_2003
22,0.152329394,45,1,0,13.9,1392,36,2002_2003,1392_2002_2003
9,-0.061956136,42,1,0,13.9,1394,36,2002_2003,1394_2002_2003
23,0.152329394,42,1,0,13.9,1395,36,2002_2003,1395_2002_2003
14,0.152329394,32,1,0,13.9,1402,36,2002_2003,1402_2002_2003
12,0.152329394,29,0,1,13.9,1480,36,2002_2003,1480_2002_2003
2,-4.063205586,23,0,0,13.9,1482,36,2002_2003,1482_2002_2003
64,0.152329394,9,0,0,13.9,1485,36,2002_2003,1485_2002_2003
34,0.152329394,9,0,0,13.9,1486,36,2002_2003,1486_2002_2003
45,0.152329394,9,0,0,13.9,1487,36,2002_2003,1487_2002_2003
19,0.152329394,9,0,0,13.9,1488,36,2002_2003,1488_2002_2003
38,0.152329394,9,0,0,13.9,1489,36,2002_2003,1489_2002_2003
26,0.152329394,19,1,0,13.9,1537,36,2002_2003,1537_2002_2003
33,0.07462753,9,1,0,13.9,1538,36,2002_2003,1538_2002_2003
13,0.152329394,9,1,0,13.9,1539,36,2002_2003,1539_2002_2003
2,-0.528503913,47,1,1,13.75,1391,36,2002_2003,1391_2002_2003
11,-0.528503913,47,1,0,13.75,1392,36,2002_2003,1392_2002_2003
6,-0.528503913,45,1,0,13.75,1394,36,2002_2003,1394_2002_2003
6,-0.528503913,45,1,0,13.75,1395,36,2002_2003,1395_2002_2003
4,-0.610360632,35,1,0,13.75,1402,36,2002_2003,1402_2002_2003
4,-0.528503913,32,0,1,13.75,1480,36,2002_2003,1480_2002_2003
12,-0.528503913,12,0,0,13.75,1485,36,2002_2003,1485_2002_2003
10,-0.528503913,12,0,0,13.75,1486,36,2002_2003,1486_2002_2003
19,-0.528503913,12,0,0,13.75,1487,36,2002_2003,1487_2002_2003
12,-0.528503913,12,0,0,13.75,1488,36,2002_2003,1488_2002_2003
28,-0.528503913,12,0,0,13.75,1489,36,2002_2003,1489_2002_2003
8,-0.528503913,22,1,0,13.75,1537,36,2002_2003,1537_2002_2003
10,-0.528503913,12,1,0,13.75,1538,36,2002_2003,1538_2002_2003
10,-0.528503913,12,1,0,13.75,1539,36,2002_2003,1539_2002_2003
4,0.109031725,50,1,0,15.69,1391,36,2002_2003,1391_2002_2003
3,0.109031725,50,1,1,15.69,1392,36,2002_2003,1392_2002_2003
0,-5.302784835,47,1,0,15.69,1393,36,2002_2003,1393_2002_2003
9,0.109031725,47,1,0,15.69,1394,36,2002_2003,1394_2002_2003
7,0.109031725,47,1,0,15.69,1395,36,2002_2003,1395_2002_2003
8,0.109031725,37,1,0,15.69,1402,36,2002_2003,1402_2002_2003
30,0.109031725,35,0,1,15.69,1480,36,2002_2003,1480_2002_2003
32,0.109031725,14,0,0,15.69,1485,36,2002_2003,1485_2002_2003
20,0.109031725,14,0,0,15.69,1486,36,2002_2003,1486_2002_2003
7,0.109031725,14,0,0,15.69,1487,36,2002_2003,1487_2002_2003
28,0.109031725,14,0,0,15.69,1488,36,2002_2003,1488_2002_2003
26,0.109031725,14,0,0,15.69,1489,36,2002_2003,1489_2002_2003
31,0.109031725,6,0,0,15.69,1490,36,2002_2003,1490_2002_2003
3,-2.88799802,6,0,0,15.69,1491,36,2002_2003,1491_2002_2003
5,0.00890541,25,1,0,15.69,1537,36,2002_2003,1537_2002_2003
12,0.109031725,14,1,0,15.69,1538,36,2002_2003,1538_2002_2003
5,0.109031725,14,1,0,15.69,1539,36,2002_2003,1539_2002_2003
10,0.109031725,6,1,0,15.69,1541,36,2002_2003,1541_2002_2003
9,0.103158586,60,1,0,10.85,1391,36,2003_2004,1391_2003_2004
29,0.103158586,60,1,1,10.85,1392,36,2003_2004,1392_2003_2004
17,-0.073226953,58,1,0,10.85,1395,36,2003_2004,1395_2003_2004
12,0.103158586,45,0,1,10.85,1480,36,2003_2004,1480_2003_2004
32,0.103158586,16,0,0,10.85,1490,36,2003_2004,1490_2003_2004
63,0.103158586,13,0,0,10.85,1492,36,2003_2004,1492_2003_2004
40,0.103158586,25,1,0,10.85,1538,36,2003_2004,1538_2003_2004
39,0.103158586,16,1,0,10.85,1541,36,2003_2004,1541_2003_2004
45,0.103158586,13,1,0,10.85,1542,36,2003_2004,1542_2003_2004
54,0.103158586,13,1,0,10.85,1543,36,2003_2004,1543_2003_2004
59,0.103158586,11,1,0,10.85,1546,36,2003_2004,1546_2003_2004
4,-0.210742767,63,1,1,10.9,1391,36,2003_2004,1391_2003_2004
12,-0.160354317,63,1,1,10.9,1392,36,2003_2004,1392_2003_2004
19,-0.199795091,60,1,0,10.9,1395,36,2003_2004,1395_2003_2004
43,-0.293687968,48,0,1,10.9,1480,36,2003_2004,1480_2003_2004
22,-0.160354317,19,0,0,10.9,1490,36,2003_2004,1490_2003_2004
10,-0.160354317,16,0,0,10.9,1492,36,2003_2004,1492_2003_2004
24,-0.160354317,28,1,0,10.9,1538,36,2003_2004,1538_2003_2004
11,-0.160354317,19,1,0,10.9,1541,36,2003_2004,1541_2003_2004
46,-0.160354317,16,1,0,10.9,1542,36,2003_2004,1542_2003_2004
41,-0.160354317,16,1,0,10.9,1543,36,2003_2004,1543_2003_2004
49,-0.160354317,13,1,0,10.9,1546,36,2003_2004,1546_2003_2004
13,1.251128652,70,1,1,20.05,1391,36,2004_2005,1391_2004_2005
12,1.183519707,70,1,0,20.05,1392,36,2004_2005,1392_2004_2005
9,1.251128652,55,0,1,20.05,1480,36,2004_2005,1480_2004_2005
2,0.625953349,26,0,0,20.05,1490,36,2004_2005,1490_2004_2005
7,0.557321492,23,0,0,20.05,1492,36,2004_2005,1492_2004_2005
41,1.251128652,10,0,0,20.05,1494,36,2004_2005,1494_2004_2005
36,1.251128652,10,0,0,20.05,1495,36,2004_2005,1495_2004_2005
19,1.251128652,10,0,0,20.05,1496,36,2004_2005,1496_2004_2005
26,1.251128652,8,0,0,20.05,1497,36,2004_2005,1497_2004_2005
29,1.251128652,8,0,0,20.05,1498,36,2004_2005,1498_2004_2005
30,1.251128652,7,0,0,20.05,1500,36,2004_2005,1500_2004_2005
15,1.202500697,35,1,0,20.05,1538,36,2004_2005,1538_2004_2005
19,1.251128652,26,1,0,20.05,1541,36,2004_2005,1541_2004_2005
21,1.251128652,23,1,0,20.05,1543,36,2004_2005,1543_2004_2005
39,1.251128652,21,1,0,20.05,1546,36,2004_2005,1546_2004_2005
48,1.251128652,10,1,0,20.05,1547,36,2004_2005,1547_2004_2005
27,1.184903622,8,1,0,20.05,1548,36,2004_2005,1548_2004_2005
12,1.251128652,8,1,0,20.05,1549,36,2004_2005,1549_2004_2005
26,1.217722854,7,1,0,20.05,1550,36,2004_2005,1550_2004_2005
13,1.21094722,7,1,0,20.05,1551,36,2004_2005,1551_2004_2005
43,1.251128652,7,1,0,20.05,1552,36,2004_2005,1552_2004_2005
4,-0.079898492,72,1,1,15.47,1391,36,2004_2005,1391_2004_2005
3,-0.774315681,72,1,0,15.47,1392,36,2004_2005,1392_2004_2005
8,-0.079898492,57,0,1,15.47,1480,36,2004_2005,1480_2004_2005
0,-3.939412647,28,0,0,15.47,1490,36,2004_2005,1490_2004_2005
24,-0.180297595,25,0,0,15.47,1492,36,2004_2005,1492_2004_2005
1,-0.705431552,12,0,0,15.47,1494,36,2004_2005,1494_2004_2005
10,-0.705431552,12,0,0,15.47,1495,36,2004_2005,1495_2004_2005
0,-0.705431552,12,0,0,15.47,1496,36,2004_2005,1496_2004_2005
7,-0.705431552,10,0,0,15.47,1497,36,2004_2005,1497_2004_2005
5,-0.705431552,10,0,0,15.47,1498,36,2004_2005,1498_2004_2005
9,-0.705431552,9,0,0,15.47,1500,36,2004_2005,1500_2004_2005
5,-0.241848816,37,1,0,15.47,1538,36,2004_2005,1538_2004_2005
5,-0.705431552,28,1,0,15.47,1541,36,2004_2005,1541_2004_2005
6,-0.705431552,25,1,0,15.47,1543,36,2004_2005,1543_2004_2005
12,-0.705431552,23,1,0,15.47,1546,36,2004_2005,1546_2004_2005
9,-0.079898492,12,1,0,15.47,1547,36,2004_2005,1547_2004_2005
3,-0.705431552,10,1,0,15.47,1548,36,2004_2005,1548_2004_2005
5,-0.705431552,10,1,0,15.47,1549,36,2004_2005,1549_2004_2005
3,-0.705431552,9,1,0,15.47,1550,36,2004_2005,1550_2004_2005
8,-0.079898492,9,1,0,15.47,1551,36,2004_2005,1551_2004_2005
8,-0.705431552,9,1,0,15.47,1552,36,2004_2005,1552_2004_2005
1,-0.057999271,75,1,1,24.61,1391,36,2004_2005,1391_2004_2005
6,-0.121970035,75,1,0,24.61,1392,36,2004_2005,1392_2004_2005
11,-0.057999271,59,0,1,24.61,1480,36,2004_2005,1480_2004_2005
12,-0.098068345,28,0,0,24.61,1492,36,2004_2005,1492_2004_2005
42,-0.057999271,15,0,0,24.61,1494,36,2004_2005,1494_2004_2005
14,-0.081236534,15,0,0,24.61,1495,36,2004_2005,1495_2004_2005
6,-0.057999271,15,0,0,24.61,1496,36,2004_2005,1496_2004_2005
18,-0.057999271,12,0,0,24.61,1497,36,2004_2005,1497_2004_2005
15,-0.057999271,12,0,0,24.61,1498,36,2004_2005,1498_2004_2005
20,-0.081236534,12,0,0,24.61,1500,36,2004_2005,1500_2004_2005
8,-0.081236534,39,1,0,24.61,1538,36,2004_2005,1538_2004_2005
2,-0.057999271,30,1,0,24.61,1541,36,2004_2005,1541_2004_2005
20,-0.081236534,25,1,0,24.61,1546,36,2004_2005,1546_2004_2005
20,-0.057999271,15,1,0,24.61,1547,36,2004_2005,1547_2004_2005
14,-0.057999271,12,1,0,24.61,1548,36,2004_2005,1548_2004_2005
19,-0.146277152,12,1,0,24.61,1549,36,2004_2005,1549_2004_2005
17,-0.081236534,12,1,0,24.61,1550,36,2004_2005,1550_2004_2005
5,-0.081236534,12,1,0,24.61,1551,36,2004_2005,1551_2004_2005
16,-0.081236534,12,1,0,24.61,1552,36,2004_2005,1552_2004_2005
4,1.184903622,81,1,1,28.54,1391,36,2005_2006,1391_2005_2006
2,0.86651171,81,1,0,28.54,1392,36,2005_2006,1392_2005_2006
12,1.184903622,66,0,1,28.54,1480,36,2005_2006,1480_2005_2006
4,0.755573518,34,0,0,28.54,1492,36,2005_2006,1492_2005_2006
47,0.813729762,21,0,0,28.54,1494,36,2005_2006,1494_2005_2006
24,0.99402146,21,0,0,28.54,1495,36,2005_2006,1495_2005_2006
24,0.879237732,21,0,0,28.54,1496,36,2005_2006,1496_2005_2006
45,0.933993284,19,0,0,28.54,1497,36,2005_2006,1497_2005_2006
34,1.105562017,19,0,0,28.54,1498,36,2005_2006,1498_2005_2006
57,0.590792478,18,0,0,28.54,1500,36,2005_2006,1500_2005_2006
23,1.021878819,12,0,0,28.54,1501,36,2005_2006,1501_2005_2006
49,1.041581558,12,0,0,28.54,1502,36,2005_2006,1502_2005_2006
18,0.99402146,12,0,0,28.54,1503,36,2005_2006,1503_2005_2006
40,1.021878819,9,0,0,28.54,1505,36,2005_2006,1505_2005_2006
24,1.176023384,7,0,0,28.54,1507,36,2005_2006,1507_2005_2006
32,1.031764049,7,0,0,28.54,1508,36,2005_2006,1508_2005_2006
30,1.167087773,7,0,0,28.54,1509,36,2005_2006,1509_2005_2006
8,0.785495097,46,1,0,28.54,1538,36,2005_2006,1538_2005_2006
7,0.807983212,37,1,0,28.54,1541,36,2005_2006,1541_2005_2006
14,0.959149379,32,1,0,28.54,1546,36,2005_2006,1546_2005_2006
47,1.151598301,19,1,0,28.54,1548,36,2005_2006,1548_2005_2006
35,0.901324203,19,1,0,28.54,1549,36,2005_2006,1549_2005_2006
25,1.151031881,18,1,0,28.54,1550,36,2005_2006,1550_2005_2006
37,1.151031881,18,1,0,28.54,1551,36,2005_2006,1551_2005_2006
52,1.184903622,18,1,0,28.54,1552,36,2005_2006,1552_2005_2006
33,1.132787193,12,1,0,28.54,1553,36,2005_2006,1553_2005_2006
39,1.041581558,12,1,0,28.54,1554,36,2005_2006,1554_2005_2006
14,1.151031881,12,1,0,28.54,1555,36,2005_2006,1555_2005_2006
16,1.041581558,11,1,0,28.54,1557,36,2005_2006,1557_2005_2006
38,1.123576998,11,1,0,28.54,1558,36,2005_2006,1558_2005_2006
14,1.167087773,9,1,0,28.54,1559,36,2005_2006,1559_2005_2006
39,1.167087773,9,1,0,28.54,1560,36,2005_2006,1560_2005_2006
3,1.222581549,84,1,1,29.29,1391,36,2005_2006,1391_2005_2006
9,1.001901408,84,1,0,29.29,1392,36,2005_2006,1392_2005_2006
7,1.222581549,68,0,1,29.29,1480,36,2005_2006,1480_2005_2006
11,0.972687006,37,0,0,29.29,1492,36,2005_2006,1492_2005_2006
17,1.206321422,24,0,0,29.29,1494,36,2005_2006,1494_2005_2006
20,1.16876745,24,0,0,29.29,1495,36,2005_2006,1495_2005_2006
10,1.152164498,24,0,0,29.29,1496,36,2005_2006,1496_2005_2006
33,1.218263523,21,0,0,29.29,1497,36,2005_2006,1497_2005_2006
16,1.207955762,21,0,0,29.29,1498,36,2005_2006,1498_2005_2006
19,1.110232769,21,0,0,29.29,1500,36,2005_2006,1500_2005_2006
15,1.150748587,14,0,0,29.29,1501,36,2005_2006,1501_2005_2006
33,1.207683502,14,0,0,29.29,1502,36,2005_2006,1502_2005_2006
6,1.162036899,14,0,0,29.29,1503,36,2005_2006,1503_2005_2006
22,1.207683502,12,0,0,29.29,1505,36,2005_2006,1505_2005_2006
12,1.177136427,9,0,0,29.29,1507,36,2005_2006,1507_2005_2006
15,1.151598301,9,0,0,29.29,1508,36,2005_2006,1508_2005_2006
14,1.176301726,9,0,0,29.29,1509,36,2005_2006,1509_2005_2006
4,0.933993284,48,1,0,29.29,1538,36,2005_2006,1538_2005_2006
6,1.048900802,39,1,0,29.29,1541,36,2005_2006,1541_2005_2006
6,0.891512272,34,1,0,29.29,1546,36,2005_2006,1546_2005_2006
20,1.162036899,21,1,0,29.29,1548,36,2005_2006,1548_2005_2006
11,1.129627861,21,1,0,29.29,1549,36,2005_2006,1549_2005_2006
12,1.012861045,21,1,0,29.29,1550,36,2005_2006,1550_2005_2006
14,1.157250227,21,1,0,29.29,1551,36,2005_2006,1551_2005_2006
26,1.079299385,21,1,0,29.29,1552,36,2005_2006,1552_2005_2006
16,1.130490188,14,1,0,29.29,1553,36,2005_2006,1553_2005_2006
23,1.207683502,14,1,0,29.29,1554,36,2005_2006,1554_2005_2006
8,1.150748587,14,1,0,29.29,1555,36,2005_2006,1555_2005_2006
8,1.176301726,14,1,0,29.29,1557,36,2005_2006,1557_2005_2006
23,1.177136427,14,1,0,29.29,1558,36,2005_2006,1558_2005_2006
7,1.177136427,12,1,0,29.29,1559,36,2005_2006,1559_2005_2006
12,1.177136427,12,1,0,29.29,1560,36,2005_2006,1560_2005_2006
4,-0.096714501,87,1,1,29.74,1391,36,2005_2006,1391_2005_2006
5,-0.096714501,87,1,0,29.74,1392,36,2005_2006,1392_2005_2006
16,-0.096714501,71,0,1,29.74,1480,36,2005_2006,1480_2005_2006
7,-0.096714501,40,0,0,29.74,1492,36,2005_2006,1492_2005_2006
7,-0.096714501,27,0,0,29.74,1494,36,2005_2006,1494_2005_2006
11,-0.096714501,27,0,0,29.74,1495,36,2005_2006,1495_2005_2006
4,-0.096714501,27,0,0,29.74,1496,36,2005_2006,1496_2005_2006
13,-0.096714501,24,0,0,29.74,1497,36,2005_2006,1497_2005_2006
6,-0.096714501,24,0,0,29.74,1498,36,2005_2006,1498_2005_2006
7,-0.191096771,24,0,0,29.74,1500,36,2005_2006,1500_2005_2006
11,-0.096714501,17,0,0,29.74,1501,36,2005_2006,1501_2005_2006
19,-0.096714501,17,0,0,29.74,1502,36,2005_2006,1502_2005_2006
3,-0.442433324,17,0,0,29.74,1503,36,2005_2006,1503_2005_2006
10,-0.096714501,15,0,0,29.74,1505,36,2005_2006,1505_2005_2006
3,-0.096714501,12,0,0,29.74,1507,36,2005_2006,1507_2005_2006
14,-0.096714501,12,0,0,29.74,1508,36,2005_2006,1508_2005_2006
14,-0.096714501,12,0,0,29.74,1509,36,2005_2006,1509_2005_2006
9,-0.096714501,6,0,0,29.74,1510,36,2005_2006,1510_2005_2006
7,-0.096714501,6,0,0,29.74,1511,36,2005_2006,1511_2005_2006
11,-0.096714501,24,1,0,29.74,1548,36,2005_2006,1548_2005_2006
5,-0.096714501,24,1,0,29.74,1549,36,2005_2006,1549_2005_2006
9,-0.096714501,24,1,0,29.74,1551,36,2005_2006,1551_2005_2006
5,-0.096714501,17,1,0,29.74,1553,36,2005_2006,1553_2005_2006
6,-0.096714501,17,1,0,29.74,1554,36,2005_2006,1554_2005_2006
5,-0.126798587,17,1,0,29.74,1555,36,2005_2006,1555_2005_2006
6,-0.156116629,17,1,0,29.74,1557,36,2005_2006,1557_2005_2006
2,-0.096714501,17,1,0,29.74,1558,36,2005_2006,1558_2005_2006
3,-0.096714501,15,1,0,29.74,1559,36,2005_2006,1559_2005_2006
12,-0.096714501,15,1,0,29.74,1560,36,2005_2006,1560_2005_2006
6,-0.096714501,6,1,0,29.74,1561,36,2005_2006,1561_2005_2006
0,-0.096714501,6,1,0,29.74,1562,36,2005_2006,1562_2005_2006
1,-0.013263666,93,1,1,33.44,1391,36,2006_2007,1391_2006_2007
3,-0.013263666,78,0,1,33.44,1480,36,2006_2007,1480_2006_2007
6,-0.044235652,33,0,0,33.44,1495,36,2006_2007,1495_2006_2007
6,-0.044235652,31,0,0,33.44,1497,36,2006_2007,1497_2006_2007
8,-0.013263666,24,0,0,33.44,1501,36,2006_2007,1501_2006_2007
12,-0.013263666,24,0,0,33.44,1502,36,2006_2007,1502_2006_2007
2,-0.013263666,24,0,0,33.44,1503,36,2006_2007,1503_2006_2007
16,-0.013263666,21,0,0,33.44,1505,36,2006_2007,1505_2006_2007
23,-0.044235652,19,0,0,33.44,1508,36,2006_2007,1508_2006_2007
5,-0.013263666,19,0,0,33.44,1509,36,2006_2007,1509_2006_2007
11,-0.013263666,13,0,0,33.44,1510,36,2006_2007,1510_2006_2007
18,-0.013263666,13,0,0,33.44,1511,36,2006_2007,1511_2006_2007
9,-0.013263666,10,0,0,33.44,1512,36,2006_2007,1512_2006_2007
0,-0.044235652,8,0,0,33.44,1514,36,2006_2007,1514_2006_2007
1,-0.013263666,8,0,0,33.44,1515,36,2006_2007,1515_2006_2007
12,-0.044235652,7,0,0,33.44,1516,36,2006_2007,1516_2006_2007
5,-0.013263666,7,0,0,33.44,1517,36,2006_2007,1517_2006_2007
12,-0.013263666,31,1,0,33.44,1548,36,2006_2007,1548_2006_2007
2,-0.044235652,31,1,0,33.44,1549,36,2006_2007,1549_2006_2007
4,-0.013263666,30,1,0,33.44,1551,36,2006_2007,1551_2006_2007
13,-0.013263666,24,1,0,33.44,1553,36,2006_2007,1553_2006_2007
6,-0.292136215,24,1,0,33.44,1554,36,2006_2007,1554_2006_2007
2,-0.013263666,24,1,0,33.44,1555,36,2006_2007,1555_2006_2007
1,-0.013263666,23,1,0,33.44,1557,36,2006_2007,1557_2006_2007
9,-0.013263666,23,1,0,33.44,1558,36,2006_2007,1558_2006_2007
1,-0.044235652,21,1,0,33.44,1559,36,2006_2007,1559_2006_2007
10,-0.133030727,21,1,0,33.44,1560,36,2006_2007,1560_2006_2007
9,-0.044235652,13,1,0,33.44,1561,36,2006_2007,1561_2006_2007
9,-0.044235652,13,1,0,33.44,1562,36,2006_2007,1562_2006_2007
6,-0.013263666,10,1,0,33.44,1563,36,2006_2007,1563_2006_2007
13,-0.013263666,10,1,0,33.44,1564,36,2006_2007,1564_2006_2007
13,-0.013263666,10,1,0,33.44,1565,36,2006_2007,1565_2006_2007
8,-0.013263666,8,1,0,33.44,1566,36,2006_2007,1566_2006_2007
4,-0.044235652,7,1,0,33.44,1567,36,2006_2007,1567_2006_2007
4,-0.044235652,7,1,0,33.44,1568,36,2006_2007,1568_2006_2007
3,-0.050773272,40,1,1,13.22,1391,36,2001_2002,1391_2001_2002
2,-0.181015014,40,1,0,13.22,1392,36,2001_2002,1392_2001_2002
2,-0.050773272,37,1,0,13.22,1394,36,2001_2002,1394_2001_2002
7,-0.050773272,37,1,0,13.22,1395,36,2001_2002,1395_2001_2002
9,-0.050773272,27,1,0,13.22,1402,36,2001_2002,1402_2001_2002
8,-0.050773272,25,0,1,13.22,1480,36,2001_2002,1480_2001_2002
23,-0.181015014,19,0,0,13.22,1481,36,2001_2002,1481_2001_2002
43,-0.050773272,18,0,0,13.22,1482,36,2001_2002,1482_2001_2002
14,-0.050773272,15,0,0,13.22,1483,36,2001_2002,1483_2001_2002
21,-0.050773272,15,0,0,13.22,1484,36,2001_2002,1484_2001_2002
20,-0.050773272,15,1,0,13.22,1537,36,2001_2002,1537_2001_2002
51,1.094702237,12,1,0,12.46,162,36,2007_2008,162_2007_2008
4,1.094702237,47,0,1,12.46,1495,36,2007_2008,1495_2007_2008
13,0.340697111,33,0,0,12.46,1509,36,2007_2008,1509_2007_2008
2,0.881632697,27,0,0,12.46,1511,36,2007_2008,1511_2007_2008
22,1.094702237,22,0,0,12.46,1515,36,2007_2008,1515_2007_2008
51,0.421166432,21,0,0,12.46,1516,36,2007_2008,1516_2007_2008
29,0.241079171,21,0,0,12.46,1517,36,2007_2008,1517_2007_2008
55,1.094702237,9,0,0,12.46,1520,36,2007_2008,1520_2007_2008
29,1.076318224,35,1,1,12.46,1559,36,2007_2008,1559_2007_2008
119,1.069437925,21,1,0,12.46,1567,36,2007_2008,1567_2007_2008
