babysit,no.babysit,total.day,age,sex.m,dominant,groupsize,focal.id,group.id,season.id,focal.by.season
0,38,38,7,0,0,15.4091,204,41,2004_2005,204_2004_2005
0,38,38,5,0,0,15.4091,206,41,2004_2005,206_2004_2005
0,38,38,5,0,0,15.4091,207,41,2004_2005,207_2004_2005
5,33,38,23,1,0,15.4091,221,41,2004_2005,221_2004_2005
6,32,38,23,1,0,15.4091,222,41,2004_2005,222_2004_2005
3,35,38,7,1,0,15.4091,225,41,2004_2005,225_2004_2005
2,36,38,7,1,0,15.4091,228,41,2004_2005,228_2004_2005
0,38,38,5,1,0,15.4091,229,41,2004_2005,229_2004_2005
0,38,38,5,1,0,15.4091,230,41,2004_2005,230_2004_2005
0,38,38,67,1,1,15.4091,474,41,2004_2005,474_2004_2005
0,38,38,71,0,1,15.4091,536,41,2004_2005,536_2004_2005
0,41,41,29,1,1,13.2727,143,41,2005_2006,143_2005_2006
8,33,41,19,0,0,13.2727,204,41,2005_2006,204_2005_2006
0,41,41,16,0,0,13.2727,207,41,2005_2006,207_2005_2006
2,39,41,5,0,0,13.2727,210,41,2005_2006,210_2005_2006
4,37,41,5,0,0,13.2727,211,41,2005_2006,211_2005_2006
11,30,41,19,1,0,13.2727,225,41,2005_2006,225_2005_2006
8,33,41,19,1,0,13.2727,228,41,2005_2006,228_2005_2006
7,34,41,16,1,0,13.2727,229,41,2005_2006,229_2005_2006
3,38,41,16,1,0,13.2727,230,41,2005_2006,230_2005_2006
2,39,41,11,1,0,13.2727,231,41,2005_2006,231_2005_2006
1,40,41,11,1,0,13.2727,232,41,2005_2006,232_2005_2006
7,34,41,11,1,0,13.2727,233,41,2005_2006,233_2005_2006
1,40,41,5,1,0,13.2727,234,41,2005_2006,234_2005_2006
0,41,41,5,1,0,13.2727,235,41,2005_2006,235_2005_2006
0,41,41,83,0,1,13.2727,536,41,2005_2006,536_2005_2006
0,43,43,53,0,1,23.4286,531,8,2000_2001,531_2000_2001
6,37,43,31,0,0,23.4286,536,8,2000_2001,536_2000_2001
1,42,43,26,0,0,23.4286,537,8,2000_2001,537_2000_2001
12,31,43,16,0,0,23.4286,538,8,2000_2001,538_2000_2001
11,32,43,16,0,0,23.4286,539,8,2000_2001,539_2000_2001
7,36,43,15,0,0,23.4286,540,8,2000_2001,540_2000_2001
0,43,43,15,0,0,23.4286,541,8,2000_2001,541_2000_2001
8,35,43,15,0,0,23.4286,542,8,2000_2001,542_2000_2001
1,42,43,8,0,0,23.4286,543,8,2000_2001,543_2000_2001
2,41,43,31,1,0,23.4286,596,8,2000_2001,596_2000_2001
0,43,43,26,1,0,23.4286,597,8,2000_2001,597_2000_2001
9,34,43,21,1,0,23.4286,599,8,2000_2001,599_2000_2001
5,38,43,16,1,0,23.4286,600,8,2000_2001,600_2000_2001
1,42,43,16,1,0,23.4286,601,8,2000_2001,601_2000_2001
0,43,43,15,1,0,23.4286,602,8,2000_2001,602_2000_2001
5,38,43,15,1,0,23.4286,603,8,2000_2001,603_2000_2001
0,43,43,8,1,0,23.4286,604,8,2000_2001,604_2000_2001
2,41,43,8,1,0,23.4286,605,8,2000_2001,605_2000_2001
1,42,43,8,1,0,23.4286,606,8,2000_2001,606_2000_2001
0,43,43,65,1,1,23.4286,1375,8,2000_2001,1375_2000_2001
13,15,28,36,1,1,6.8333,474,41,2001_2002,474_2001_2002
7,21,28,40,0,1,6.8333,536,41,2001_2002,536_2001_2002
8,20,28,24,0,0,6.8333,541,41,2001_2002,541_2001_2002
3,40,43,14,0,0,23.9375,198,8,2003_2004,198_2003_2004
0,43,43,89,0,1,23.9375,531,8,2003_2004,531_2003_2004
6,37,43,30,0,0,23.9375,550,8,2003_2004,550_2003_2004
7,36,43,30,0,0,23.9375,551,8,2003_2004,551_2003_2004
11,32,43,30,0,0,23.9375,552,8,2003_2004,552_2003_2004
2,41,43,28,0,0,23.9375,553,8,2003_2004,553_2003_2004
7,36,43,28,0,0,23.9375,554,8,2003_2004,554_2003_2004
8,35,43,25,0,0,23.9375,556,8,2003_2004,556_2003_2004
7,36,43,20,0,0,23.9375,560,8,2003_2004,560_2003_2004
1,42,43,20,0,0,23.9375,561,8,2003_2004,561_2003_2004
3,40,43,17,0,0,23.9375,564,8,2003_2004,564_2003_2004
1,42,43,17,0,0,23.9375,566,8,2003_2004,566_2003_2004
0,43,43,5,0,0,23.9375,568,8,2003_2004,568_2003_2004
0,43,43,5,0,0,23.9375,569,8,2003_2004,569_2003_2004
0,43,43,57,1,1,23.9375,599,8,2003_2004,599_2003_2004
1,42,43,33,1,0,23.9375,610,8,2003_2004,610_2003_2004
4,39,43,30,1,0,23.9375,611,8,2003_2004,611_2003_2004
0,43,43,5,1,0,23.9375,620,8,2003_2004,620_2003_2004
13,19,32,31,0,0,7.4118,198,21,2005_2006,198_2005_2006
2,30,32,21,1,1,7.4118,495,21,2005_2006,495_2005_2006
0,32,32,47,0,0,7.4118,552,21,2005_2006,552_2005_2006
12,20,32,42,0,0,7.4118,556,21,2005_2006,556_2005_2006
8,24,32,31,1,0,7.4118,768,21,2005_2006,768_2005_2006
3,29,32,7,0,0,7.4118,1085,21,2005_2006,1085_2005_2006
2,30,32,5,0,0,7.4118,1089,21,2005_2006,1089_2005_2006
6,26,32,7,1,0,7.4118,1094,21,2005_2006,1094_2005_2006
1,27,28,25,1,1,8.9286,495,21,2005_2006,495_2005_2006
3,25,28,50,0,0,8.9286,552,21,2005_2006,552_2005_2006
10,18,28,45,0,0,8.9286,556,21,2005_2006,556_2005_2006
3,25,28,34,1,0,8.9286,768,21,2005_2006,768_2005_2006
4,24,28,10,0,0,8.9286,1085,21,2005_2006,1085_2005_2006
1,27,28,8,0,0,8.9286,1089,21,2005_2006,1089_2005_2006
9,19,28,10,1,0,8.9286,1094,21,2005_2006,1094_2005_2006
2,24,26,28,1,1,8.6154,495,21,2005_2006,495_2005_2006
0,26,26,54,0,0,8.6154,552,21,2005_2006,552_2005_2006
3,23,26,48,0,0,8.6154,556,21,2005_2006,556_2005_2006
3,23,26,37,1,0,8.6154,768,21,2005_2006,768_2005_2006
9,17,26,14,0,0,8.6154,1085,21,2005_2006,1085_2005_2006
3,23,26,12,0,0,8.6154,1089,21,2005_2006,1089_2005_2006
7,19,26,14,1,0,8.6154,1094,21,2005_2006,1094_2005_2006
2,24,26,6,1,0,8.6154,1098,21,2005_2006,1098_2005_2006
4,22,26,6,1,0,8.6154,1099,21,2005_2006,1099_2005_2006
0,26,26,24,1,1,9.6667,149,8,2005_2006,149_2005_2006
8,18,26,20,1,0,9.6667,151,8,2005_2006,151_2005_2006
5,21,26,20,1,0,9.6667,152,8,2005_2006,152_2005_2006
0,26,26,39,0,1,9.6667,566,8,2005_2006,566_2005_2006
15,11,26,15,0,0,9.6667,575,8,2005_2006,575_2005_2006
6,20,26,13,0,0,9.6667,577,8,2005_2006,577_2005_2006
2,24,26,6,0,0,9.6667,580,8,2005_2006,580_2005_2006
7,19,26,6,0,0,9.6667,581,8,2005_2006,581_2005_2006
6,20,26,6,1,0,9.6667,629,8,2005_2006,629_2005_2006
0,36,36,28,1,1,12.25,149,8,2006_2007,149_2006_2007
3,33,36,25,1,0,12.25,151,8,2006_2007,151_2006_2007
7,29,36,25,1,0,12.25,152,8,2006_2007,152_2006_2007
0,36,36,44,0,1,12.25,566,8,2006_2007,566_2006_2007
16,20,36,20,0,0,12.25,575,8,2006_2007,575_2006_2007
5,31,36,17,0,0,12.25,577,8,2006_2007,577_2006_2007
7,29,36,11,0,0,12.25,580,8,2006_2007,580_2006_2007
14,22,36,11,0,0,12.25,581,8,2006_2007,581_2006_2007
7,29,36,11,1,0,12.25,629,8,2006_2007,629_2006_2007
0,36,36,33,1,1,13.3182,149,8,2006_2007,149_2006_2007
8,28,36,29,1,0,13.3182,151,8,2006_2007,151_2006_2007
9,27,36,29,1,0,13.3182,152,8,2006_2007,152_2006_2007
0,36,36,49,0,1,13.3182,566,8,2006_2007,566_2006_2007
6,30,36,25,0,0,13.3182,575,8,2006_2007,575_2006_2007
8,28,36,22,0,0,13.3182,577,8,2006_2007,577_2006_2007
3,33,36,15,0,0,13.3182,580,8,2006_2007,580_2006_2007
10,26,36,15,0,0,13.3182,581,8,2006_2007,581_2006_2007
0,36,36,9,0,0,13.3182,583,8,2006_2007,583_2006_2007
1,35,36,9,0,0,13.3182,584,8,2006_2007,584_2006_2007
5,31,36,15,1,0,13.3182,629,8,2006_2007,629_2006_2007
0,36,36,9,1,0,13.3182,630,8,2006_2007,630_2006_2007
9,23,32,77,1,0,9.9444,102,9,2003_2004,102_2003_2004
0,32,32,74,1,1,9.9444,105,9,2003_2004,105_2003_2004
1,31,32,28,0,1,9.9444,687,9,2003_2004,687_2003_2004
7,25,32,26,0,1,9.9444,689,9,2003_2004,689_2003_2004
10,22,32,23,0,0,9.9444,697,9,2003_2004,697_2003_2004
7,25,32,17,0,0,9.9444,698,9,2003_2004,698_2003_2004
10,22,32,23,1,0,9.9444,764,9,2003_2004,764_2003_2004
5,27,32,12,1,0,9.9444,768,9,2003_2004,768_2003_2004
4,43,47,80,1,0,12.8182,102,9,2004_2005,102_2004_2005
0,47,47,77,1,1,12.8182,105,9,2004_2005,105_2004_2005
0,47,47,29,0,1,12.8182,689,9,2004_2005,689_2004_2005
10,37,47,27,0,0,12.8182,697,9,2004_2005,697_2004_2005
9,38,47,21,0,0,12.8182,698,9,2004_2005,698_2004_2005
8,39,47,7,0,0,12.8182,700,9,2004_2005,700_2004_2005
13,34,47,27,1,0,12.8182,764,9,2004_2005,764_2004_2005
13,34,47,16,1,0,12.8182,768,9,2004_2005,768_2004_2005
5,42,47,7,1,0,12.8182,769,9,2004_2005,769_2004_2005
0,31,31,85,1,0,9.6111,102,9,2004_2005,102_2004_2005
0,31,31,82,1,1,9.6111,105,9,2004_2005,105_2004_2005
1,30,31,34,0,1,9.6111,689,9,2004_2005,689_2004_2005
13,18,31,8,0,0,9.6111,701,9,2004_2005,701_2004_2005
8,23,31,8,0,0,9.6111,702,9,2004_2005,702_2004_2005
5,26,31,8,0,0,9.6111,703,9,2004_2005,703_2004_2005
6,25,31,8,0,0,9.6111,704,9,2004_2005,704_2004_2005
11,20,31,11,1,0,9.6111,769,9,2004_2005,769_2004_2005
0,30,30,85,1,1,11.6,105,9,2004_2005,105_2004_2005
0,30,30,37,0,1,11.6,689,9,2004_2005,689_2004_2005
8,22,30,10,0,0,11.6,701,9,2004_2005,701_2004_2005
7,23,30,10,0,0,11.6,702,9,2004_2005,702_2004_2005
8,22,30,10,0,0,11.6,703,9,2004_2005,703_2004_2005
8,22,30,10,0,0,11.6,704,9,2004_2005,704_2004_2005
3,27,30,14,1,0,11.6,769,9,2004_2005,769_2004_2005
2,28,30,7,1,0,11.6,771,9,2004_2005,771_2004_2005
0,21,21,45,0,1,9.0556,689,9,2005_2006,689_2005_2006
4,17,21,18,0,0,9.0556,701,9,2005_2006,701_2005_2006
0,21,21,18,0,0,9.0556,704,9,2005_2006,704_2005_2006
7,14,21,10,0,0,9.0556,707,9,2005_2006,707_2005_2006
6,15,21,10,1,0,9.0556,774,9,2005_2006,774_2005_2006
7,14,21,10,1,0,9.0556,775,9,2005_2006,775_2005_2006
2,19,21,7,1,0,9.0556,776,9,2005_2006,776_2005_2006
1,23,24,16,1,1,10.125,496,9,2005_2006,496_2005_2006
1,23,24,49,0,1,10.125,689,9,2005_2006,689_2005_2006
3,21,24,14,0,0,10.125,707,9,2005_2006,707_2005_2006
11,13,24,6,0,0,10.125,711,9,2005_2006,711_2005_2006
9,15,24,12,1,0,10.125,776,9,2005_2006,776_2005_2006
9,15,24,6,1,0,10.125,780,9,2005_2006,780_2005_2006
0,39,39,23,1,1,8.4,496,9,2006_2007,496_2006_2007
0,39,39,13,0,1,8.4,711,9,2006_2007,711_2006_2007
12,27,39,10,0,0,8.4,712,9,2006_2007,712_2006_2007
21,18,39,10,0,0,8.4,713,9,2006_2007,713_2006_2007
6,33,39,6,0,0,8.4,715,9,2006_2007,715_2006_2007
6,33,39,13,1,0,8.4,780,9,2006_2007,780_2006_2007
9,30,39,10,1,0,8.4,781,9,2006_2007,781_2006_2007
0,39,39,10,1,0,8.4,782,9,2006_2007,782_2006_2007
2,37,39,6,1,0,8.4,784,9,2006_2007,784_2006_2007
12,33,45,103,1,0,6.4783,96,10,2004_2005,96_2004_2005
12,33,45,23,0,0,6.4783,813,10,2004_2005,813_2004_2005
18,27,45,11,1,0,6.4783,834,10,2004_2005,834_2004_2005
17,28,45,9,1,0,6.4783,837,10,2004_2005,837_2004_2005
0,45,45,81,1,1,6.4783,1385,10,2004_2005,1385_2004_2005
0,45,45,74,0,1,6.4783,1469,10,2004_2005,1469_2004_2005
5,34,39,111,1,1,9.8696,96,10,2005_2006,96_2005_2006
1,38,39,31,0,0,9.8696,813,10,2005_2006,813_2005_2006
6,33,39,7,0,0,9.8696,818,10,2005_2006,818_2005_2006
5,34,39,7,0,0,9.8696,819,10,2005_2006,819_2005_2006
17,22,39,19,1,0,9.8696,834,10,2005_2006,834_2005_2006
12,27,39,16,1,0,9.8696,837,10,2005_2006,837_2005_2006
2,37,39,7,1,0,9.8696,838,10,2005_2006,838_2005_2006
2,37,39,7,1,0,9.8696,839,10,2005_2006,839_2005_2006
0,39,39,89,1,1,9.8696,1385,10,2005_2006,1385_2005_2006
0,39,39,82,0,1,9.8696,1469,10,2005_2006,1469_2005_2006
0,24,24,64,1,1,19.9545,130,6,2005_2006,130_2005_2006
4,20,24,38,1,0,19.9545,142,6,2005_2006,142_2005_2006
0,24,24,26,1,0,19.9545,146,6,2005_2006,146_2005_2006
2,22,24,12,0,0,19.9545,355,6,2005_2006,355_2005_2006
6,18,24,8,0,0,19.9545,357,6,2005_2006,357_2005_2006
1,23,24,5,0,0,19.9545,359,6,2005_2006,359_2005_2006
2,22,24,5,0,0,19.9545,360,6,2005_2006,360_2005_2006
0,24,24,5,0,0,19.9545,361,6,2005_2006,361_2005_2006
2,22,24,12,1,0,19.9545,371,6,2005_2006,371_2005_2006
1,23,24,8,1,0,19.9545,373,6,2005_2006,373_2005_2006
1,23,24,5,1,0,19.9545,374,6,2005_2006,374_2005_2006
0,24,24,26,0,1,19.9545,814,6,2005_2006,814_2005_2006
8,16,24,26,0,0,19.9545,815,6,2005_2006,815_2005_2006
6,18,24,24,0,0,19.9545,816,6,2005_2006,816_2005_2006
4,20,24,24,0,0,19.9545,817,6,2005_2006,817_2005_2006
0,31,31,56,1,1,9.4167,130,6,2004_2005,130_2004_2005
12,19,31,30,1,0,9.4167,142,6,2004_2005,142_2004_2005
0,31,31,18,1,0,9.4167,146,6,2004_2005,146_2004_2005
0,31,31,18,0,1,9.4167,814,6,2004_2005,814_2004_2005
0,31,31,18,0,1,9.4167,815,6,2004_2005,815_2004_2005
14,17,31,16,0,0,9.4167,816,6,2004_2005,816_2004_2005
8,23,31,16,0,0,9.4167,817,6,2004_2005,817_2004_2005
1,38,39,51,1,1,7.7059,130,6,2004_2005,130_2004_2005
19,20,39,26,1,0,7.7059,142,6,2004_2005,142_2004_2005
13,26,39,13,1,0,7.7059,146,6,2004_2005,146_2004_2005
1,38,39,14,0,0,7.7059,814,6,2004_2005,814_2004_2005
2,37,39,14,0,0,7.7059,815,6,2004_2005,815_2004_2005
8,31,39,11,0,0,7.7059,816,6,2004_2005,816_2004_2005
10,29,39,11,0,0,7.7059,817,6,2004_2005,817_2004_2005
1,49,50,59,1,1,12.3571,130,6,2005_2006,130_2005_2006
13,37,50,33,1,0,12.3571,142,6,2005_2006,142_2005_2006
3,47,50,21,1,0,12.3571,146,6,2005_2006,146_2005_2006
5,45,50,7,0,0,12.3571,355,6,2005_2006,355_2005_2006
6,44,50,7,1,0,12.3571,371,6,2005_2006,371_2005_2006
2,48,50,21,0,1,12.3571,814,6,2005_2006,814_2005_2006
13,37,50,21,0,0,12.3571,815,6,2005_2006,815_2005_2006
8,42,50,19,0,0,12.3571,816,6,2005_2006,816_2005_2006
19,31,50,19,0,0,12.3571,817,6,2005_2006,817_2005_2006
0,51,51,116,1,0,15.0417,96,6,2005_2006,96_2005_2006
0,51,51,61,1,1,15.0417,130,6,2005_2006,130_2005_2006
12,39,51,36,1,0,15.0417,142,6,2005_2006,142_2005_2006
3,48,51,23,1,0,15.0417,146,6,2005_2006,146_2005_2006
5,46,51,10,0,0,15.0417,355,6,2005_2006,355_2005_2006
3,48,51,5,0,0,15.0417,357,6,2005_2006,357_2005_2006
1,50,51,10,1,0,15.0417,371,6,2005_2006,371_2005_2006
2,49,51,5,1,0,15.0417,373,6,2005_2006,373_2005_2006
2,49,51,24,0,1,15.0417,814,6,2005_2006,814_2005_2006
3,48,51,24,0,0,15.0417,815,6,2005_2006,815_2005_2006
12,39,51,21,0,0,15.0417,816,6,2005_2006,816_2005_2006
4,47,51,21,0,0,15.0417,817,6,2005_2006,817_2005_2006
0,51,51,87,0,0,15.0417,1469,6,2005_2006,1469_2005_2006
6,24,30,40,0,0,12.8947,813,10,2005_2006,813_2005_2006
10,20,30,16,0,0,12.8947,818,10,2005_2006,818_2005_2006
9,21,30,16,0,0,12.8947,819,10,2005_2006,819_2005_2006
3,27,30,9,0,0,12.8947,820,10,2005_2006,820_2005_2006
6,24,30,9,0,0,12.8947,821,10,2005_2006,821_2005_2006
6,24,30,28,1,0,12.8947,834,10,2005_2006,834_2005_2006
5,25,30,26,1,0,12.8947,837,10,2005_2006,837_2005_2006
4,26,30,16,1,0,12.8947,838,10,2005_2006,838_2005_2006
3,27,30,16,1,0,12.8947,839,10,2005_2006,839_2005_2006
5,25,30,9,1,0,12.8947,840,10,2005_2006,840_2005_2006
4,26,30,9,1,0,12.8947,841,10,2005_2006,841_2005_2006
3,27,30,98,1,1,12.8947,1385,10,2005_2006,1385_2005_2006
2,28,30,91,0,1,12.8947,1469,10,2005_2006,1469_2005_2006
3,34,37,86,1,0,13.5833,123,10,2006_2007,123_2006_2007
7,30,37,26,0,0,13.5833,818,10,2006_2007,818_2006_2007
11,26,37,18,0,0,13.5833,820,10,2006_2007,820_2006_2007
8,29,37,18,0,0,13.5833,821,10,2006_2007,821_2006_2007
4,33,37,9,0,0,13.5833,822,10,2006_2007,822_2006_2007
9,28,37,9,0,0,13.5833,823,10,2006_2007,823_2006_2007
3,34,37,9,1,0,13.5833,842,10,2006_2007,842_2006_2007
0,37,37,63,1,1,13.5833,1413,10,2006_2007,1413_2006_2007
1,36,37,58,1,0,13.5833,1417,10,2006_2007,1417_2006_2007
1,36,37,27,1,0,13.5833,1429,10,2006_2007,1429_2006_2007
5,32,37,25,1,0,13.5833,1430,10,2006_2007,1430_2006_2007
8,29,37,25,1,0,13.5833,1431,10,2006_2007,1431_2006_2007
7,30,37,22,1,0,13.5833,1435,10,2006_2007,1435_2006_2007
0,37,37,101,0,1,13.5833,1469,10,2006_2007,1469_2006_2007
0,52,52,17,0,0,16.5333,892,18,1996_1997,892_1996_1997
3,49,52,17,0,0,16.5333,893,18,1996_1997,893_1996_1997
10,42,52,13,0,0,16.5333,894,18,1996_1997,894_1996_1997
4,48,52,13,0,0,16.5333,895,18,1996_1997,895_1996_1997
18,34,52,13,1,0,16.5333,957,18,1996_1997,957_1996_1997
14,38,52,13,1,0,16.5333,958,18,1996_1997,958_1996_1997
0,28,28,31,0,1,6.64,894,39,1998_1999,894_1998_1999
11,17,28,31,0,0,6.64,895,39,1998_1999,895_1998_1999
4,24,28,35,1,0,6.64,1376,39,1998_1999,1376_1998_1999
0,43,43,34,0,1,10.4643,894,39,1998_1999,894_1998_1999
8,35,43,34,0,0,10.4643,895,39,1998_1999,895_1998_1999
14,29,43,38,1,0,10.4643,1376,39,1998_1999,1376_1998_1999
6,39,45,6,0,0,5.5556,1,39,1999_2000,1_1999_2000
16,29,45,6,1,0,5.5556,9,39,1999_2000,9_1999_2000
0,45,45,41,0,1,5.5556,894,39,1999_2000,894_1999_2000
9,36,45,41,0,0,5.5556,895,39,1999_2000,895_1999_2000
15,30,45,9,0,0,5.5556,1593,39,1999_2000,1593_1999_2000
0,49,49,28,0,1,12.1538,916,18,2001_2002,916_2001_2002
3,46,49,19,0,0,12.1538,924,18,2001_2002,924_2001_2002
5,44,49,19,0,0,12.1538,925,18,2001_2002,925_2001_2002
8,41,49,17,0,0,12.1538,927,18,2001_2002,927_2001_2002
0,49,49,54,1,1,12.1538,1381,18,2001_2002,1381_2001_2002
6,43,49,47,1,0,12.1538,1389,18,2001_2002,1389_2001_2002
18,31,49,31,1,0,12.1538,1398,18,2001_2002,1398_2001_2002
21,28,49,31,1,0,12.1538,1399,18,2001_2002,1399_2001_2002
8,41,49,23,1,0,12.1538,1404,18,2001_2002,1404_2001_2002
0,50,50,34,0,1,10.9524,916,18,2002_2003,916_2002_2003
7,43,50,9,0,0,10.9524,928,18,2002_2003,928_2002_2003
11,39,50,9,0,0,10.9524,929,18,2002_2003,929_2002_2003
4,46,50,5,0,0,10.9524,930,18,2002_2003,930_2002_2003
3,47,50,5,1,0,10.9524,981,18,2002_2003,981_2002_2003
2,48,50,5,1,0,10.9524,982,18,2002_2003,982_2002_2003
1,49,50,5,1,0,10.9524,983,18,2002_2003,983_2002_2003
0,50,50,60,1,1,10.9524,1381,18,2002_2003,1381_2002_2003
18,32,50,37,1,0,10.9524,1398,18,2002_2003,1398_2002_2003
29,21,50,37,1,0,10.9524,1399,18,2002_2003,1399_2002_2003
13,37,50,29,1,0,10.9524,1404,18,2002_2003,1404_2002_2003
0,46,46,36,0,1,12.1429,916,18,2002_2003,916_2002_2003
12,34,46,12,0,0,12.1429,928,18,2002_2003,928_2002_2003
8,38,46,12,0,0,12.1429,929,18,2002_2003,929_2002_2003
11,35,46,8,0,0,12.1429,930,18,2002_2003,930_2002_2003
3,43,46,8,1,0,12.1429,981,18,2002_2003,981_2002_2003
8,38,46,8,1,0,12.1429,982,18,2002_2003,982_2002_2003
2,44,46,8,1,0,12.1429,983,18,2002_2003,983_2002_2003
1,45,46,63,1,1,12.1429,1381,18,2002_2003,1381_2002_2003
12,34,46,31,1,0,12.1429,1404,18,2002_2003,1404_2002_2003
0,52,52,39,0,1,15,916,18,2002_2003,916_2002_2003
12,40,52,15,0,0,15,928,18,2002_2003,928_2002_2003
6,46,52,15,0,0,15,929,18,2002_2003,929_2002_2003
10,42,52,11,0,0,15,930,18,2002_2003,930_2002_2003
0,52,52,5,0,0,15,932,18,2002_2003,932_2002_2003
8,44,52,11,1,0,15,981,18,2002_2003,981_2002_2003
14,38,52,11,1,0,15,982,18,2002_2003,982_2002_2003
8,44,52,11,1,0,15,983,18,2002_2003,983_2002_2003
0,52,52,5,1,0,15,984,18,2002_2003,984_2002_2003
1,51,52,5,1,0,15,985,18,2002_2003,985_2002_2003
2,50,52,5,1,0,15,986,18,2002_2003,986_2002_2003
0,52,52,65,1,1,15,1381,18,2002_2003,1381_2002_2003
11,41,52,34,1,0,15,1404,18,2002_2003,1404_2002_2003
1,44,45,49,0,1,11.6471,916,18,2003_2004,916_2003_2004
14,31,45,14,0,0,11.6471,932,18,2003_2004,932_2003_2004
6,39,45,9,0,0,11.6471,934,18,2003_2004,934_2003_2004
8,37,45,20,1,0,11.6471,982,18,2003_2004,982_2003_2004
9,36,45,20,1,0,11.6471,983,18,2003_2004,983_2003_2004
13,32,45,14,1,0,11.6471,985,18,2003_2004,985_2003_2004
11,34,45,14,1,0,11.6471,986,18,2003_2004,986_2003_2004
7,38,45,12,1,0,11.6471,987,18,2003_2004,987_2003_2004
5,40,45,9,1,0,11.6471,989,18,2003_2004,989_2003_2004
3,42,45,75,1,1,11.6471,1381,18,2003_2004,1381_2003_2004
7,38,45,43,1,0,11.6471,1404,18,2003_2004,1404_2003_2004
0,45,45,51,0,1,12.8261,916,18,2003_2004,916_2003_2004
10,35,45,17,0,0,12.8261,932,18,2003_2004,932_2003_2004
8,37,45,12,0,0,12.8261,934,18,2003_2004,934_2003_2004
6,39,45,23,1,0,12.8261,982,18,2003_2004,982_2003_2004
11,34,45,23,1,0,12.8261,983,18,2003_2004,983_2003_2004
8,37,45,17,1,0,12.8261,985,18,2003_2004,985_2003_2004
12,33,45,17,1,0,12.8261,986,18,2003_2004,986_2003_2004
6,39,45,14,1,0,12.8261,987,18,2003_2004,987_2003_2004
5,40,45,12,1,0,12.8261,989,18,2003_2004,989_2003_2004
0,45,45,77,1,1,12.8261,1381,18,2003_2004,1381_2003_2004
7,38,45,46,1,0,12.8261,1404,18,2003_2004,1404_2003_2004
0,41,41,58,0,1,15.4615,916,18,2004_2005,916_2004_2005
7,34,41,24,0,0,15.4615,932,18,2004_2005,932_2004_2005
14,27,41,18,0,0,15.4615,934,18,2004_2005,934_2004_2005
2,39,41,9,0,0,15.4615,936,18,2004_2005,936_2004_2005
0,41,41,6,0,0,15.4615,937,18,2004_2005,937_2004_2005
1,40,41,6,0,0,15.4615,938,18,2004_2005,938_2004_2005
3,38,41,6,0,0,15.4615,939,18,2004_2005,939_2004_2005
1,40,41,30,1,0,15.4615,983,18,2004_2005,983_2004_2005
7,34,41,24,1,0,15.4615,985,18,2004_2005,985_2004_2005
10,31,41,24,1,0,15.4615,986,18,2004_2005,986_2004_2005
9,32,41,21,1,0,15.4615,987,18,2004_2005,987_2004_2005
7,34,41,18,1,0,15.4615,989,18,2004_2005,989_2004_2005
8,33,41,9,1,0,15.4615,992,18,2004_2005,992_2004_2005
2,39,41,6,1,0,15.4615,994,18,2004_2005,994_2004_2005
0,41,41,84,1,1,15.4615,1381,18,2004_2005,1381_2004_2005
3,38,41,53,1,0,15.4615,1404,18,2004_2005,1404_2004_2005
1,35,36,61,0,1,16.5455,916,18,2004_2005,916_2004_2005
10,26,36,26,0,0,16.5455,932,18,2004_2005,932_2004_2005
14,22,36,21,0,0,16.5455,934,18,2004_2005,934_2004_2005
2,34,36,11,0,0,16.5455,936,18,2004_2005,936_2004_2005
2,34,36,9,0,0,16.5455,937,18,2004_2005,937_2004_2005
5,31,36,9,0,0,16.5455,938,18,2004_2005,938_2004_2005
6,30,36,9,0,0,16.5455,939,18,2004_2005,939_2004_2005
3,33,36,32,1,0,16.5455,983,18,2004_2005,983_2004_2005
3,33,36,26,1,0,16.5455,986,18,2004_2005,986_2004_2005
3,33,36,24,1,0,16.5455,987,18,2004_2005,987_2004_2005
2,34,36,21,1,0,16.5455,989,18,2004_2005,989_2004_2005
7,29,36,11,1,0,16.5455,992,18,2004_2005,992_2004_2005
2,34,36,9,1,0,16.5455,994,18,2004_2005,994_2004_2005
2,34,36,87,1,1,16.5455,1381,18,2004_2005,1381_2004_2005
0,32,32,63,0,1,19.4167,916,18,2004_2005,916_2004_2005
1,31,32,29,0,0,19.4167,932,18,2004_2005,932_2004_2005
10,22,32,24,0,0,19.4167,934,18,2004_2005,934_2004_2005
5,27,32,14,0,0,19.4167,936,18,2004_2005,936_2004_2005
3,29,32,12,0,0,19.4167,937,18,2004_2005,937_2004_2005
6,26,32,12,0,0,19.4167,938,18,2004_2005,938_2004_2005
4,28,32,12,0,0,19.4167,939,18,2004_2005,939_2004_2005
1,31,32,5,0,0,19.4167,941,18,2004_2005,941_2004_2005
1,31,32,35,1,0,19.4167,983,18,2004_2005,983_2004_2005
9,23,32,24,1,0,19.4167,989,18,2004_2005,989_2004_2005
4,28,32,14,1,0,19.4167,992,18,2004_2005,992_2004_2005
0,32,32,12,1,0,19.4167,994,18,2004_2005,994_2004_2005
0,32,32,5,1,0,19.4167,995,18,2004_2005,995_2004_2005
0,32,32,5,1,0,19.4167,996,18,2004_2005,996_2004_2005
0,32,32,89,1,1,19.4167,1381,18,2004_2005,1381_2004_2005
0,34,34,70,0,1,21,916,18,2005_2006,916_2005_2006
7,27,34,36,0,0,21,932,18,2005_2006,932_2005_2006
