guard.min,offset.min.cent,age,sex.m,dominant,groupsize,focal.id,group.id,season.id,focal.by.season
5,0.197498094,9,1,0,15.48,985,18,2002_2003,985_2002_2003
137,0.363319858,12,1,0,11.5,985,18,2003_2004,985_2003_2004
377,0.299657993,15,1,0,12.58,985,18,2003_2004,985_2003_2004
343,0.299919075,18,1,0,17.03,985,18,2003_2004,985_2003_2004
210,0.58798895,21,1,0,15.9,985,18,2003_2004,985_2003_2004
38,0.327295026,27,1,1,9.27,985,7,2004_2005,985_2004_2005
164,0.805750174,30,1,1,10.49,985,7,2004_2005,985_2004_2005
39,0.941710741,33,1,1,10.92,985,7,2004_2005,985_2004_2005
92,0.822844472,36,1,1,10.57,985,7,2005_2006,985_2005_2006
310,0.299919075,39,1,1,7.09,985,7,2005_2006,985_2005_2006
504,-0.122314278,42,1,1,6.55,985,7,2005_2006,985_2005_2006
706,0.2743421,45,1,1,8.76,985,7,2005_2006,985_2005_2006
735,0.547357128,48,1,1,11.21,985,7,2006_2007,985_2006_2007
255,0.629182876,51,1,1,12.46,985,7,2006_2007,985_2006_2007
67,-0.952528817,54,1,0,13.15,985,7,2006_2007,985_2006_2007
0,0.260955055,6,1,0,17.98,986,18,2002_2003,986_2002_2003
1,0.268201501,9,1,0,15.48,986,18,2002_2003,986_2002_2003
39,0.363319858,12,1,0,11.5,986,18,2003_2004,986_2003_2004
98,0.299657993,15,1,0,12.58,986,18,2003_2004,986_2003_2004
66,0.299919075,18,1,0,17.03,986,18,2003_2004,986_2003_2004
440,0.550364003,21,1,0,15.9,986,18,2003_2004,986_2003_2004
235,1.178330718,24,1,0,15.08,986,18,2004_2005,986_2004_2005
87,-0.191392783,27,1,0,17.69,986,18,2004_2005,986_2004_2005
0,0.185847112,6,1,0,16,987,18,2002_2003,987_2002_2003
1,0.223538053,9,1,0,11.68,987,18,2003_2004,987_2003_2004
7,0.248241844,12,1,0,12.33,987,18,2003_2004,987_2003_2004
0,0.455769496,15,1,0,16.61,987,18,2003_2004,987_2003_2004
11,0.501382271,18,1,0,15.85,987,18,2003_2004,987_2003_2004
116,0.989578198,21,1,0,15.29,987,18,2004_2005,987_2004_2005
3,-1.123780807,24,1,0,15.68,987,18,2004_2005,987_2004_2005
2,0.211843843,6,1,0,11.93,989,18,2003_2004,989_2003_2004
3,0.253667213,9,1,0,12.23,989,18,2003_2004,989_2003_2004
3,0.486584027,12,1,0,15.94,989,18,2003_2004,989_2003_2004
6,0.380345231,15,1,0,16.25,989,18,2003_2004,989_2003_2004
7,0.746810843,18,1,0,15.24,989,18,2004_2005,989_2004_2005
21,0.811881608,21,1,0,16.16,989,18,2004_2005,989_2004_2005
51,0.860909712,24,1,0,22.33,989,18,2004_2005,989_2004_2005
2,0.706834575,27,1,0,23.81,989,18,2004_2005,989_2004_2005
0,0.923267031,30,1,0,21.26,989,18,2005_2006,989_2005_2006
7,0.839712745,33,1,0,18.74,989,18,2005_2006,989_2005_2006
37,0.242520265,36,1,0,20.74,989,18,2005_2006,989_2005_2006
33,-2.941937403,39,1,0,22.29,989,18,2005_2006,989_2005_2006
5,0.554647283,6,1,0,15.74,992,18,2003_2004,992_2003_2004
60,1.162762656,9,1,0,15.11,992,18,2004_2005,992_2004_2005
69,0.821631017,12,1,0,16.98,992,18,2004_2005,992_2004_2005
63,0.910713587,15,1,0,23.68,992,18,2004_2005,992_2004_2005
106,0.925667058,18,1,0,23.29,992,18,2004_2005,992_2004_2005
98,1.139048459,21,1,0,20.44,992,18,2005_2006,992_2005_2006
73,0.739248221,24,1,0,19.24,992,18,2005_2006,992_2005_2006
116,0.080872815,27,1,0,20.83,992,18,2005_2006,992_2005_2006
182,0.27540702,30,1,0,22.53,992,18,2005_2006,992_2005_2006
116,0.357094737,33,1,1,22.76,992,18,2006_2007,992_2006_2007
160,0.788245694,36,1,1,23.17,992,18,2006_2007,992_2006_2007
126,0.668892702,39,1,1,24.47,992,18,2006_2007,992_2006_2007
128,0.41038192,42,1,0,20.64,992,18,2006_2007,992_2006_2007
4,1.031307592,6,1,0,15.27,994,18,2004_2005,994_2004_2005
34,0.905365103,9,1,0,16.3,994,18,2004_2005,994_2004_2005
119,0.845172799,12,1,0,22.8,994,18,2004_2005,994_2004_2005
196,1.05881978,15,1,0,23.65,994,18,2004_2005,994_2004_2005
97,1.151965071,18,1,0,20.97,994,18,2005_2006,994_2005_2006
101,0.861414136,21,1,0,18.88,994,18,2005_2006,994_2005_2006
146,0.011120154,24,1,0,20.83,994,18,2005_2006,994_2005_2006
0,1.03174896,6,1,0,24.16,995,18,2004_2005,995_2004_2005
24,0.965016762,9,1,0,22.93,995,18,2004_2005,995_2004_2005
23,1.2350126,12,1,0,20.16,995,18,2005_2006,995_2005_2006
86,0.727352809,15,1,0,19.4,995,18,2005_2006,995_2005_2006
147,-0.277905604,18,1,0,21.32,995,18,2005_2006,995_2005_2006
28,1.009191946,6,1,0,24.16,996,18,2004_2005,996_2004_2005
19,1.038204873,9,1,0,22.93,996,18,2004_2005,996_2004_2005
12,1.238269683,12,1,0,20.16,996,18,2005_2006,996_2005_2006
51,0.711758886,15,1,0,19.4,996,18,2005_2006,996_2005_2006
215,-0.280371662,18,1,0,21.32,996,18,2005_2006,996_2005_2006
88,0.602074595,24,1,0,6.33,996,30,2006_2007,996_2006_2007
38,0.396420484,27,1,0,5.02,996,30,2006_2007,996_2006_2007
0,1.148345472,6,1,0,20.97,997,18,2005_2006,997_2005_2006
10,0.968112926,9,1,0,18.88,997,18,2005_2006,997_2005_2006
7,0.168602781,12,1,0,21.02,997,18,2005_2006,997_2005_2006
3,1.176230895,6,1,0,20.97,998,18,2005_2006,998_2005_2006
0,0.968112926,9,1,0,18.88,998,18,2005_2006,998_2005_2006
33,0.210444508,12,1,0,21.02,998,18,2005_2006,998_2005_2006
16,0.11964198,15,1,0,22.77,998,18,2005_2006,998_2005_2006
8,0.357593866,18,1,0,21.88,998,18,2006_2007,998_2006_2007
39,0.833198434,21,1,0,23.67,998,18,2006_2007,998_2006_2007
32,0.565080941,24,1,0,24.3,998,18,2006_2007,998_2006_2007
67,0.794638783,27,1,0,21.49,998,18,2006_2007,998_2006_2007
11,1.030129864,30,1,1,17.01,998,18,2007_2008,998_2007_2008
208,0.937758282,33,1,1,10.3,998,18,2007_2008,998_2007_2008
385,0.39908011,36,1,0,12.64,998,18,2007_2008,998_2007_2008
2,-1.726750282,42,1,0,7.26,998,64,2008_2009,998_2008_2009
0,1.073139985,6,1,0,20.97,999,18,2005_2006,999_2005_2006
10,0.968112926,9,1,0,18.88,999,18,2005_2006,999_2005_2006
8,0.219095746,12,1,0,21.02,999,18,2005_2006,999_2005_2006
64,0.12892909,15,1,0,22.77,999,18,2005_2006,999_2005_2006
42,0.357593866,18,1,0,21.88,999,18,2006_2007,999_2006_2007
114,0.833198434,21,1,0,23.67,999,18,2006_2007,999_2006_2007
130,0.526326819,24,1,0,24.3,999,18,2006_2007,999_2006_2007
181,0.859900264,27,1,0,21.49,999,18,2006_2007,999_2006_2007
68,0.371737568,30,1,0,20.72,999,18,2007_2008,999_2007_2008
3,-0.10319445,6,1,0,21.86,1001,18,2005_2006,1001_2005_2006
7,0.55486107,9,1,0,21.81,1001,18,2005_2006,1001_2005_2006
2,0.413967907,12,1,0,24.09,1001,18,2006_2007,1001_2006_2007
1,0.716099219,15,1,0,22.96,1001,18,2006_2007,1001_2006_2007
5,0.828031957,18,1,0,24.23,1001,18,2006_2007,1001_2006_2007
24,0.742389384,21,1,0,20.6,1001,18,2006_2007,1001_2006_2007
237,0.882256489,24,1,0,12.05,1001,18,2007_2008,1001_2007_2008
373,0.886714065,27,1,0,11.89,1001,18,2007_2008,1001_2007_2008
10,0.948009315,33,1,1,7.44,1001,36,2007_2008,1001_2007_2008
40,1.206216883,36,1,1,10.71,1001,36,2008_2009,1001_2008_2009
16,0.93379354,39,1,1,15.94,1001,36,2008_2009,1001_2008_2009
13,0.920059956,42,1,1,15.01,1001,36,2008_2009,1001_2008_2009
11,0.81589485,45,1,1,11.76,1001,36,2008_2009,1001_2008_2009
428,0.911198703,48,1,1,12.07,1001,36,2009_2010,1001_2009_2010
253,-0.260370321,51,1,1,18.71,1001,36,2009_2010,1001_2009_2010
68,0.618652621,54,1,1,21.83,1001,36,2009_2010,1001_2009_2010
51,0.264449223,57,1,1,20.77,1001,36,2009_2010,1001_2009_2010
29,0.171781741,60,1,1,20.81,1001,36,2010_2011,1001_2010_2011
21,0.14317706,63,1,1,23.04,1001,36,2010_2011,1001_2010_2011
206,0.862086392,66,1,1,27.23,1001,36,2010_2011,1001_2010_2011
43,0.498704417,69,1,1,24.03,1001,36,2010_2011,1001_2010_2011
69,0.406065389,72,1,1,26.17,1001,36,2011_2012,1001_2011_2012
30,0.595879502,75,1,1,21.65,1001,36,2011_2012,1001_2011_2012
21,0.324993339,78,1,1,24.11,1001,36,2011_2012,1001_2011_2012
1,-0.313293993,81,1,0,20.65,1001,36,2011_2012,1001_2011_2012
3,0.59027808,6,1,0,22.35,1002,18,2005_2006,1002_2005_2006
15,0.439493686,9,1,0,23.66,1002,18,2006_2007,1002_2006_2007
0,0.664584636,12,1,0,22.78,1002,18,2006_2007,1002_2006_2007
14,0.767063092,15,1,0,24.32,1002,18,2006_2007,1002_2006_2007
10,0.735357252,18,1,0,20.83,1002,18,2006_2007,1002_2006_2007
0,-0.83480433,21,1,0,13.08,1002,18,2007_2008,1002_2007_2008
50,0.59027808,6,1,0,22.35,1003,18,2005_2006,1003_2005_2006
28,0.382793933,9,1,0,23.66,1003,18,2006_2007,1003_2006_2007
0,0.702081668,12,1,0,22.78,1003,18,2006_2007,1003_2006_2007
34,0.790913375,15,1,0,24.32,1003,18,2006_2007,1003_2006_2007
79,0.735357252,18,1,0,20.83,1003,18,2006_2007,1003_2006_2007
10,-0.83480433,21,1,0,20.17,1003,18,2007_2008,1003_2007_2008
5,0.242520265,6,1,0,20.98,1004,18,2006_2007,1004_2006_2007
0,0.831134353,9,1,0,24.49,1004,18,2006_2007,1004_2006_2007
1,0.678435973,12,1,0,23.84,1004,18,2006_2007,1004_2006_2007
0,0.689255867,15,1,0,21.68,1004,18,2006_2007,1004_2006_2007
12,0.961602281,18,1,0,18.91,1004,18,2007_2008,1004_2007_2008
0,-1.113463452,21,1,0,11.73,1004,18,2007_2008,1004_2007_2008
0,0.642024997,6,1,0,24.63,1005,18,2006_2007,1005_2006_2007
1,0.73126823,9,1,0,23.53,1005,18,2006_2007,1005_2006_2007
0,0.770497695,12,1,0,21.95,1005,18,2006_2007,1005_2006_2007
0,0.993828252,15,1,0,20.74,1005,18,2007_2008,1005_2007_2008
36,0.854503012,18,1,0,10.06,1005,18,2007_2008,1005_2007_2008
28,0.907474759,21,1,0,12.78,1005,18,2007_2008,1005_2007_2008
62,-0.537982976,24,1,0,11.25,1005,18,2007_2008,1005_2007_2008
1,-3.447673578,27,1,0,8.12,1005,64,2008_2009,1005_2008_2009
0,-2.110063319,30,1,0,5.53,1005,64,2008_2009,1005_2008_2009
0,0.642024997,6,1,0,24.63,1006,18,2006_2007,1006_2006_2007
23,0.716852555,9,1,0,23.53,1006,18,2006_2007,1006_2006_2007
31,0.689063457,12,1,0,21.95,1006,18,2006_2007,1006_2006_2007
5,0.672796541,15,1,0,22.12,1006,18,2007_2008,1006_2007_2008
0,0.625547616,6,1,0,24.63,1007,18,2006_2007,1007_2006_2007
1,0.73126823,9,1,0,23.53,1007,18,2006_2007,1007_2006_2007
59,0.767063092,12,1,0,21.95,1007,18,2006_2007,1007_2006_2007
42,1.00288811,15,1,0,20.74,1007,18,2007_2008,1007_2007_2008
313,0.819721826,18,1,0,10.06,1007,18,2007_2008,1007_2007_2008
523,0.91716668,21,1,0,12.78,1007,18,2007_2008,1007_2007_2008
278,-0.648349192,24,1,0,11.25,1007,18,2007_2008,1007_2007_2008
0,0.769414082,6,1,0,24.21,1008,18,2006_2007,1008_2006_2007
0,0.036082092,9,1,0,19.89,1008,18,2007_2008,1008_2007_2008
4,0.783429765,6,1,0,24.21,1009,18,2006_2007,1009_2006_2007
0,0.836116844,9,1,0,20.51,1009,18,2007_2008,1009_2007_2008
24,0.93299911,12,1,0,11.83,1009,18,2007_2008,1009_2007_2008
160,0.84466191,15,1,0,12.04,1009,18,2007_2008,1009_2007_2008
96,0.033511263,18,1,0,11.75,1009,18,2007_2008,1009_2007_2008
1,-1.726750282,24,1,0,6.2,1009,64,2008_2009,1009_2008_2009
0,0.765976556,6,1,0,24.21,1010,18,2006_2007,1010_2006_2007
0,0.742389384,9,1,0,20.51,1010,18,2007_2008,1010_2007_2008
37,0.922305755,12,1,0,11.83,1010,18,2007_2008,1010_2007_2008
283,0.828031957,15,1,0,12.04,1010,18,2007_2008,1010_2007_2008
225,0.033511263,18,1,0,11.75,1010,18,2007_2008,1010_2007_2008
11,-2.028158433,24,1,0,6.2,1010,64,2008_2009,1010_2008_2009
0,0.073412128,6,0,0,9,1037,19,2002_2003,1037_2002_2003
30,0.230999547,9,0,0,7.83,1037,19,2003_2004,1037_2003_2004
96,-0.271761234,12,0,0,7.87,1037,19,2003_2004,1037_2003_2004
291,0.413251516,15,0,0,10.29,1037,19,2003_2004,1037_2003_2004
583,0.797823353,18,0,0,9.84,1037,19,2003_2004,1037_2003_2004
446,0.857878969,21,0,0,12.58,1037,19,2004_2005,1037_2004_2005
139,0.473664115,24,0,0,16.81,1037,19,2004_2005,1037_2004_2005
117,1.11750094,27,0,0,20.46,1037,19,2004_2005,1037_2004_2005
142,0.647404234,30,0,0,20.89,1037,19,2004_2005,1037_2004_2005
112,0.305129512,33,0,0,18.21,1037,19,2005_2006,1037_2005_2006
44,0.273542826,36,0,0,21.13,1037,19,2005_2006,1037_2005_2006
75,-0.253906603,39,0,0,21.34,1037,19,2005_2006,1037_2005_2006
124,0.281777938,42,0,0,24.85,1037,19,2005_2006,1037_2005_2006
43,0.153759575,45,0,0,26.09,1037,19,2006_2007,1037_2006_2007
83,0.312130015,48,0,0,23.76,1037,19,2006_2007,1037_2006_2007
185,0.631399336,51,0,0,22.87,1037,19,2006_2007,1037_2006_2007
446,0.49959766,54,0,0,18.77,1037,19,2006_2007,1037_2006_2007
64,-0.389845982,57,0,0,12.48,1037,19,2007_2008,1037_2007_2008
22,0.867786311,6,0,0,11.28,1039,19,2004_2005,1039_2004_2005
8,0.984703595,9,0,0,14.56,1039,19,2004_2005,1039_2004_2005
7,0.696546022,12,0,0,17.12,1039,19,2004_2005,1039_2004_2005
114,1.048263587,15,0,0,22.39,1039,19,2004_2005,1039_2004_2005
43,0.771941083,18,0,0,19.35,1039,19,2005_2006,1039_2005_2006
5,0.704365274,21,0,0,18.82,1039,19,2005_2006,1039_2005_2006
1,0.585069558,24,0,0,21.67,1039,19,2005_2006,1039_2005_2006
16,0.070915506,27,0,0,23.6,1039,19,2005_2006,1039_2005_2006
45,0.467040264,30,0,0,24.52,1039,19,2006_2007,1039_2006_2007
2,0.362574445,33,0,0,26.21,1039,19,2006_2007,1039_2006_2007
3,0.300701998,36,0,0,22.58,1039,19,2006_2007,1039_2006_2007
13,0.592355549,39,0,0,21.74,1039,19,2006_2007,1039_2006_2007
40,0.55486107,42,0,0,17.4,1039,19,2007_2008,1039_2007_2008
0,-2.305574318,45,0,0,7.79,1039,19,2007_2008,1039_2007_2008
72,-0.71136317,48,0,0,10.66,1039,19,2007_2008,1039_2007_2008
63,0.512921788,51,0,0,10.67,1039,19,2007_2008,1039_2007_2008
44,0.672601632,54,0,0,10.55,1039,19,2008_2009,1039_2008_2009
33,0.774463087,57,0,0,11.82,1039,19,2008_2009,1039_2008_2009
29,0.814849134,60,0,0,14.62,1039,19,2008_2009,1039_2008_2009
17,0.331376689,63,0,0,18.56,1039,19,2008_2009,1039_2008_2009
19,0.617024839,66,0,0,16.81,1039,19,2009_2010,1039_2009_2010
1,0.956931393,69,0,0,17.19,1039,19,2009_2010,1039_2009_2010
20,-0.564949486,72,0,0,21.29,1039,19,2009_2010,1039_2009_2010
12,0.7410969,6,0,0,16.88,1041,19,2004_2005,1041_2004_2005
29,1.080381861,9,0,0,21.68,1041,19,2004_2005,1041_2004_2005
35,0.680568564,12,0,0,19.73,1041,19,2005_2006,1041_2005_2006
7,0.799941993,15,0,0,18.23,1041,19,2005_2006,1041_2005_2006
28,0.652958847,18,0,0,21.61,1041,19,2005_2006,1041_2005_2006
13,-0.08612223,21,0,0,22.63,1041,19,2005_2006,1041_2005_2006
41,0.657700771,24,0,0,24.8,1041,19,2006_2007,1041_2006_2007
1,0.205675255,27,0,0,26.35,1041,19,2006_2007,1041_2006_2007
25,0.247153996,30,0,0,22.83,1041,19,2006_2007,1041_2006_2007
0,0.69845758,33,0,0,22.23,1041,19,2006_2007,1041_2006_2007
10,-2.35689957,36,0,0,18.29,1041,19,2007_2008,1041_2007_2008
0,0.7410969,6,0,0,16.88,1042,19,2004_2005,1042_2004_2005
3,1.080381861,9,0,0,21.68,1042,19,2004_2005,1042_2004_2005
7,0.680568564,12,0,0,19.73,1042,19,2005_2006,1042_2005_2006
4,0.804871845,15,0,0,18.23,1042,19,2005_2006,1042_2005_2006
29,0.669283623,18,0,0,21.61,1042,19,2005_2006,1042_2005_2006
28,-0.08612223,21,0,0,22.63,1042,19,2005_2006,1042_2005_2006
14,0.657700771,24,0,0,24.8,1042,19,2006_2007,1042_2006_2007
16,0.203424716,27,0,0,26.35,1042,19,2006_2007,1042_2006_2007
59,0.247153996,30,0,0,22.83,1042,19,2006_2007,1042_2006_2007
0,0.677271238,33,0,0,22.23,1042,19,2006_2007,1042_2006_2007
9,0.544989601,36,0,0,18.22,1042,19,2007_2008,1042_2007_2008
12,-1.554797532,39,0,0,9.05,1042,19,2007_2008,1042_2007_2008
17,-1.050239977,42,0,0,10.1,1042,19,2007_2008,1042_2007_2008
47,0.371737568,45,0,0,10.66,1042,19,2007_2008,1042_2007_2008
21,0.637023918,48,0,0,10.55,1042,19,2008_2009,1042_2008_2009
15,0.781104485,51,0,0,11.16,1042,19,2008_2009,1042_2008_2009
6,-0.002704154,54,0,0,14.67,1042,19,2008_2009,1042_2008_2009
13,0.452067575,57,0,0,18.39,1042,19,2008_2009,1042_2008_2009
4,1.055214471,6,0,0,22.41,1043,19,2004_2005,1043_2004_2005
13,0.823537356,9,0,0,18.88,1043,19,2005_2006,1043_2005_2006
6,0.790380285,12,0,0,19.44,1043,19,2005_2006,1043_2005_2006
10,0.392542013,15,0,0,21.34,1043,19,2005_2006,1043_2005_2006
7,0.086439836,18,0,0,24.24,1043,19,2005_2006,1043_2005_2006
18,0.308764197,21,0,0,24.68,1043,19,2006_2007,1043_2006_2007
24,0.361082312,24,0,0,26.13,1043,19,2006_2007,1043_2006_2007
14,0.33163136,27,0,0,22.43,1043,19,2006_2007,1043_2006_2007
25,0.544127592,30,0,0,20.82,1043,19,2006_2007,1043_2006_2007
14,0.559981239,33,0,0,16.13,1043,19,2007_2008,1043_2007_2008
0,-3.890803245,36,0,0,8.11,1043,19,2007_2008,1043_2007_2008
128,-0.378243902,39,0,0,10.79,1043,19,2007_2008,1043_2007_2008
58,0.607419449,42,0,0,10.83,1043,19,2007_2008,1043_2007_2008
10,0.650184564,45,0,0,10.41,1043,19,2008_2009,1043_2008_2009
0,0.574588282,48,0,0,12.42,1043,19,2008_2009,1043_2008_2009
6,0.568892384,51,0,0,14.82,1043,19,2008_2009,1043_2008_2009
29,-0.08329894,54,0,0,19.18,1043,19,2008_2009,1043_2008_2009
0,1.055214471,6,0,0,22.41,1044,19,2004_2005,1044_2004_2005
0,0.823537356,9,0,0,18.88,1044,19,2005_2006,1044_2005_2006
2,0.766338838,12,0,0,19.44,1044,19,2005_2006,1044_2005_2006
22,0.354346032,15,0,0,21.34,1044,19,2005_2006,1044_2005_2006
2,0.086439836,18,0,0,24.24,1044,19,2005_2006,1044_2005_2006
10,0.475257837,21,0,0,24.68,1044,19,2006_2007,1044_2006_2007
0,0.353595356,24,0,0,26.13,1044,19,2006_2007,1044_2006_2007
4,0.33163136,27,0,0,22.43,1044,19,2006_2007,1044_2006_2007
17,0.492209637,30,0,0,20.82,1044,19,2006_2007,1044_2006_2007
0,0.454151227,33,0,0,17.6,1044,19,2007_2008,1044_2007_2008
0,0.866949683,6,0,0,18.13,1045,19,2005_2006,1045_2005_2006
0,0.604955376,9,0,0,21.41,1045,19,2005_2006,1045_2005_2006
0,-0.223249932,12,0,0,21.89,1045,19,2005_2006,1045_2005_2006
29,0.670455671,15,0,0,25,1045,19,2005_2006,1045_2005_2006
0,0.195799704,18,0,0,26.18,1045,19,2006_2007,1045_2006_2007
5,0.224923108,21,0,0,23.31,1045,19,2006_2007,1045_2006_2007
10,0.729964424,24,0,0,22.49,1045,19,2006_2007,1045_2006_2007
0,0.539159704,27,0,0,18.35,1045,19,2006_2007,1045_2006_2007
28,-1.209468566,30,0,0,10.53,1045,19,2007_2008,1045_2007_2008
0,-1.67293331,33,0,0,9.7,1045,19,2007_2008,1045_2007_2008
50,0.288907396,36,0,0,10.71,1045,19,2007_2008,1045_2007_2008
68,0.723799901,39,0,0,10.57,1045,19,2007_2008,1045_2007_2008
2,0.852980911,42,0,0,10.66,1045,19,2008_2009,1045_2008_2009
0,-0.080130189,45,0,0,14.65,1045,19,2008_2009,1045_2008_2009
6,0.620481396,48,0,0,17.99,1045,19,2008_2009,1045_2008_2009
0,-3.352776785,51,0,0,18.63,1045,19,2008_2009,1045_2008_2009
9,0.837487906,6,0,0,18.13,1046,19,2005_2006,1046_2005_2006
0,0.627366541,9,0,0,21.41,1046,19,2005_2006,1046_2005_2006
0,-0.264426839,12,0,0,21.89,1046,19,2005_2006,1046_2005_2006
0,0.536776901,15,0,0,25,1046,19,2005_2006,1046_2005_2006
0,0.24361207,18,0,0,26.18,1046,19,2006_2007,1046_2006_2007
1,0.224923108,21,0,0,23.31,1046,19,2006_2007,1046_2006_2007
1,0.732942596,24,0,0,22.49,1046,19,2006_2007,1046_2006_2007
0,0.539159704,27,0,0,18.35,1046,19,2006_2007,1046_2006_2007
0,-1.840316333,30,0,0,16.26,1046,19,2007_2008,1046_2007_2008
0,0.592147955,6,0,0,24.96,1047,19,2005_2006,1047_2005_2006
14,0.141995788,9,0,0,26.15,1047,19,2006_2007,1047_2006_2007
0,0.306428802,12,0,0,23.56,1047,19,2006_2007,1047_2006_2007
44,0.641226141,15,0,0,22.75,1047,19,2006_2007,1047_2006_2007
2,0.523043536,18,0,0,18.61,1047,19,2006_2007,1047_2006_2007
0,-0.870235818,21,0,0,17.07,1047,19,2007_2008,1047_2007_2008
2,0.073412128,6,1,0,9,1050,19,2002_2003,1050_2002_2003
50,0.230999547,9,1,0,7.83,1050,19,2003_2004,1050_2003_2004
